COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
600379701,AIR POLLUTION WORK ORDER,676 N LA SALLE DR,676,,N,LA SALLE,DR,379542,11/29/2017,CONSTRUCTION SITE IS BURNING DEBRIS CAUSING SMOKE.,"[INSPECTION LOG #: 4519231 29-NOV-17 11:15:00] ON NOVEMBER 29,2017 CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH)INSPECTORS TIFFANY WILLIAMS AND JOHN SINGLER RESPONDED TO A CITIZEN COMPLAINT (SR # 17 080 13108)OF A BURNING ODORAND CONSTRUCTIONSMOKE NEAR 152 W. HURON STREET. ON ARRIVAL THE INSPECTORS OBSERVED THE CORRECT PHYSICAL ADDRESS OF VIOLATION TO BE 676 N. LASALLE DRIVE,INSPECTORS SINGLER AND WILLIAMS IMMEDIATELY OBSERVED WORKERS ON AN ELEVATED FLOOR ON THE WEST SIDE OF THE EIGHT STORY CONSTRUCTION SITE GRINDING WITH NO WATER SUPPRESSION AS WELL AS LARGE PLUMES OFDUST EMITTING FROM A DUST CHUTE ON THE WEST SIDE OF THE BUILDING.INSPECTOR SINGLER SPOKE WITH SITE MANAGER,ERIC BAKERWHOIS AN AGENT FOR METHOD CONSTRUCTION LLC.- 1025 W. SUNNYSIDE AVENUE STE. 300, CHGO,IL 60640. THE SITE DID HAVE TWO PERMITS DISPLAYED TO METHOD CONSTRUCTION LLC. (#100684016 AND 100667317); AND ONE ISSUED TO ALPINE DEMOLITION SERVICES LLC. - 3515 STERN AVENUE, ST. CHARLES, IL 60174 (#100677170).

MR. BAKER WAS ADVISED THAT HIS EMPLOYEES FAILED TO COVER THE DUST CHUTES CAUSING AIRBORNE EMISSIONS TO CROSS THE PUBLIC WAY AND THEY ALSO FAILED TO OBTAIN A CDPH ARCHITECTURAL SURFACE CLEANING PERMIT. MR. BAKER WASINSTRUCTED THAT HE WOULD RECEIVECITATIONS FOR THE FOLLOWING:11-4-2190 (A)-SANDBLASTING, GRINDING, CHEMICAL WASHING VIOLATION AND 11-4-760 (A)HANDLING OF MATERIAL SUSCEPTIBLE TO BECOMING WINDBORNE. MR. BAKERSIGNED FORCITATIONS # E 00030369 14 AND ACCEPTED A COPY.PRIOR TO INSPECTORS DEPARTURE EMPLOYEES OF METHOD CONSTRUCTION LLC. HAD BEGUN TO TAKE CORRECTIVE MEASURES BY COVERING THE CHUTE AREA TO LESSEN EMISSIONS TO THE PUBLIC WAY.

THE ADMINISTRATIVE HEARING IS SCHEDULED FOR 1/25/2018, AT 400 W. SUPERIOR, ROOM 112.",DEPT. OF PUBLIC HEALTH,12/15/2017,41.89469809426977,-87.63282083065877,POINT (-87.63282083065877 41.89469809426977),55,37,4446,670,36
600381172,AIR POLLUTION WORK ORDER,2643 W 19TH ST,2643,,W,19TH,ST,29520,12/01/2017,FACILITY HAVE STRONG CHEMICAL ODORS IN THE AIR.,"[INSPECTION LOG #: 4540137 01-DEC-17 15:35:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. PRIOR TO ENTERING INTO THE PLANT FACILITY WAS CANVASSED FROM THE ALLEY, ROCKWELL AND 19TH ST. THERE WAS NO ODORS DETECTED NEITHER ANY PARTICLES ACCUMULATED AROUND THE FACILITY. IN THE LAUNDRY CDPH ENGINEER MET WITH NAYEN, CO-OWNER AND JOINTLY WALKED THE FACILITY THROUGH. PLANT WAS FULLY OPERATIONAL (SEE IMAGES). IN THE PLANT ALSO THERE WAS NO EXCESSIVE ODORS DETECTED. NO NOV OR DN WERE ISSUED AT THIS TIME.",DEPT. OF PUBLIC HEALTH,12/01/2017,41.85547606012439,-87.69238835686326,POINT (-87.69238835686326 41.85547606012439),43,32,14920,203,1
600384924,AIR POLLUTION WORK ORDER,8500 S GREEN ST,8500,8598,S,GREEN,ST,187825,12/11/2017,STRONG PETROLEUM ODORS IN THE AREA. (SCHOOL NEARBY).,"[INSPECTION LOG #: 4707320 11-DEC-17 13:40:00] UPON ARRIVAL ON SITE AN INVESTIGATION WAS CONDUCTED ON 8500 S GREEN. THE DEPARTMENT OF PUBLIC HEALTH RECEIVED A 311 COMPLAINT REGARDING GAS ODOR IN AREA. ONCE I CANVASSED THE AREA READINGS WERE TAKEN WITH A MULTI-GAS METER THE READINGS WERE WITHIN NORMAL AMBIENT AIR VALUES. I ALSO TOOK READINGS FROM MANHOLES AND SEWERS ON THE CORNER 85TH  GREEN LEVELS WERE NORMAL, AND NO LEL OR VOCS WERE DETECTED IN ANY OF THE SAMPLED LOCATIONS. THERE WERE NO PETROLEUM-BASED ODORS AT TIME OF INSPECTION. A CALL WAS MADE TO ALDERMEN HOWARD BROOKINS OFFICE (773)881-9300 AND I WAS INFORMED THAT THEY DIDN?T CALL IN THE COMPLAINT.",DEPT. OF PUBLIC HEALTH,01/03/2018,41.73958876271232,-87.64508048704073,POINT (-87.64508048704073 41.73958876271232),59,70,21554,530,13
600385187,AIR POLLUTION WORK ORDER,4536 N ELSTON AVE,4536,,N,ELSTON,AVE,,12/11/2017,"STATE COMPLAINT - A2017-1208-001 TAXI CLUB USA (4520 N ELSTON) SHARES A COMMON BUILDING WITH STAR NORTH MANAGEMENT, ANOTHER TAXI COMPANY, AT 4536 N ELSTON. COMPLAINANT STATES THAT STAR NORTH MANAGEMENT IS SPRAY PAINTING WITHOUT A PROPER SPRAY BOOTH, AND SINCE THEY SHARE A COMMON WALL, THE PAINT FUMES AND EXHAUST IS LEAKING THROUGH A COMMON WALL TO THEIR (TAXI CLUB USA) PART OF THE BUILDING.",[INSPECTION LOG #:   ],DEPT. OF PUBLIC HEALTH,12/15/2017,41.963183921265326,-87.73318715325468,POINT (-87.73318715325468 41.963183921265326),48,16,21869,363,38
600389006,AIR POLLUTION WORK ORDER,6700 N DAMEN AVE,6700,,N,DAMEN,AVE,29520,12/20/2017,WHEN THE GENERATOR IS TURNED ON THE FUMES ARE COMING THROUGH HER WINDOW AND CAUSING HER TO CHOKE. SMELLS LIKE DIESEL FUMES.,"[INSPECTION LOG #: 4659136 20-DEC-17 12:50:00] CDPH CONDUCTED AIR POLLUTION CITIZEN'S COMPLAINT INVESTIGATION. WARREN SENIOR COMPLEX OPERATE AN EMERGENCY GENERATOR (SEE IMAGE).EG WAS INSPECTED JOINTLY WITH: PINO, MAINT. AND JOSH, DIR. DURING COLD START UNIT RELEASED BLACK SMOKE PUFF FOR 5 SECONDS, THAN IT OPERATED VERY CLEAN AND QUIET, NOISE LEVELHOWEVER WAS NOT REGISTERED. CDPH ENGINEER EXPLAINED TO PINO AND JOSH, THAT UNIT MUST BE REGISTERED WITH IEPA (RICE) AND APCP WITH CDPHMUST BE APPLIED FOR IF IT WAS NOT PRIOR TO THE INSTALLATION IN 2011. ULSD DIESEL AST MUST BE ALSO REGISTERED WITH CDPH. PROOFS OF MENTIONED ABOVE DOCUMENTS MUST BE SUBMITTED TO CDPH IN 30 DAYS. IF NECESSARY GENERATOR WILL BE RE-INSPECTED IN 2018 TO VERIFY FULL COMPLIANCE. NO NOV WAS ISSUED AT THIS TIME.",DEPT. OF PUBLIC HEALTH,12/21/2017,42.0033892278461,-87.68046070936003,POINT (-87.68046070936003 42.0033892278461),12,20,22528,320,27
600389401,AIR POLLUTION WORK ORDER,8800 S BENNETT AVE,8800,,S,BENNETT,AVE,29520,12/21/2017,CALLER SMELLS A STRONG WEED CHEMICAL SPRAY ODORS IN THE AREA. COMPLAINANT LEFT PHONE NUMBER 847 212-8116 NO NAME.,"[INSPECTION LOG #: 4659461 21-DEC-17 11:45:00] CDPH ENGINEER CONDUCTED AIR POLLUTION CITIZEN'S COMPLAINT INVESTIGATION. PRIOR TO ARRIVAL AREA WAS CANVASSED FROM 87TH ST, VIA BENNETT ST TO 88TH ST. THERE WAS NO CHEMICAL ODORS DETECTED NEITHER VISIBLE EMISSIONS DETECTED, EXCEPT FIREWOOD SMOKED IN THE FIREPLACES AROUND. NO NOV OR DN WAS ISSUED AT THIS TIME. COMPLAINANT WAS NOT AVAILABLE FOR ANY FURTHER COMMENTS.",DEPT. OF PUBLIC HEALTH,12/21/2017,41.73510507781376,-87.5782490829287,POINT (-87.5782490829287 41.73510507781376),25,44,21202,473,35
600376110,AIR POLLUTION WORK ORDER,1400 S KILBOURN AVE,1400,,S,KILBOURN,AVE,3308,11/21/2017,OPEN BURNING CAUSING STRONG ODORS IN THE AIR.,"[INSPECTION LOG #: 9987298 21-NOV-17 12:15:00] ON NOVEMBER 21, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH (CDPH) INSPECTORS FELIPE GARCIA (I) RESPONDED TO A OPEN BURNING AND
SMOKE ODOR COMPLAINT AT 1400 TO 1500 S. KILBOURN ST. UPON ARRIVING AT THE SITE
I OBSERVED NO OPEN BURNING OR ANY SMOKE ODORS AT THE ABOVE ADDRESS, WHICH IS A VACANT
WAREHOUSE. I OBSERVED NO BURNING OR SMOKE WITHIN A TWO BLOCK RADIUS. I ISSUED
NO CITATIONS AND LEFT. I WILL CLOSE-OUT THE COMPLAINT.",DEPT. OF PUBLIC HEALTH,09/25/2019,41.86224883951307,-87.73743652585749,POINT (-87.73743652585749 41.86224883951307),57,30,21569,761,14
600215454,AIR POLLUTION WORK ORDER,2701 E 100TH ST,2701,,E,100TH,ST,29520,01/27/2017,VERY STRONG FUMES AND ODORS COMING FROM FACILITY.,"[INSPECTION LOG #: 2315223 27-JAN-17 11:15:00] CONDUCTED CITIZEN'S COMPLAINT AIR POLLUTION INVESTIGATION. FACILITY WAS CANVASSED FROM THE TORRENCE AVE, 100TH ST AND MUSKEGAN. DURING OBSERVATION AND CANVASSING AGRIFINE FACILITY THERE WAS VERY MARGINAL ODOR DETECTED AND THERE WAS NO VISIBLE EMISSIONS OBSERVED. SITUATION DID NOT QUALIFY FOR NOV PENALIZATION NEITHER DN ISSUANCE. FACILITY WILL BE RE-INSPECTED.",DEPT. OF PUBLIC HEALTH,01/27/2017,41.71324291275156,-87.55803846897774,POINT (-87.55803846897774 41.71324291275156),25,48,21202,527,47
600381827,ASBESTOS WORK ORDER,5735 W AINSLIE ST,5735,,W,AINSLIE,ST,379542,12/04/2017,CALLER STATES THERE IS ASBESTOS AROUND THE PIPES IN THE BASEMENT AND INSTALLATION IN THE ATTIC ALSO THROWING EVERYTHING IN A HUGE DUMPSTER.,"[INSPECTION LOG #: 4549516 04-DEC-17 11:00:00] ON DECEMBER 4, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO SR NUMBER 17-08094588, AN ANONYMOUS COMPLAINT ABOUT POSSIBLE ASBESTOS CONTAINING MATERIALS (ACM) WITHIN 5735 W. AINSLE, CHICAGO, IL. THE DWELLING ALLEGEDLY HAD ASBESTOS CONTAINING MATERIALS (ACM)BEING REMOVED DURING RENOVATION. THE DWELLING APPEARED EMPTY AND A LARGE DUMPSTER IN THE BACK YARD OF THE DWELLING IS FILLED WITH HOUSEHOLD DEBRIS INCLUDING FURNITURE, WINDOW COVERINGS AND VARIOUS SHADES AND WINDOW TREATMENTS. NO ACM WAS OBSERVED IN THE DUMPSTER OR IN THE YARD WHERE THE DUMPSTER IS LOCATED. A VERY SMALL AMOUNT OF CELLULOSE INSULATION WAS NOTED ON THE WEST SIDE OF THE HOUSE. THE DWELLING WAS LOCKED AND SECURED AND THERE WERE NO PERMITS POSTED OR CONSTRUCTION FENCING WITH MESHING TO SIGNIFY ONGOING REHABILITATION. ON DECEMBER 5, 2017MR. BARTEK MOSZ, INDEPENDENT LABORER, CONTACTED THE REPORTING INSPECTOR AFTER THE INSPECTOR LEFT A BUSINESS CARD AT THE PROPERTY THE DAY BEFORE. MOSZ STATED THAT AN ELDERLY MAN HAD LIVED AT THE DWELLING BUT IT HAS BEEN VACANT A NUMBER OF YEARS. RODENTS BOTH DEAD AND ALIVE- WERE FOUND THROUGHOUT THE DWELLING. MOSZ STATED THAT HE HAS TRAPPED RACCOONS, RATS, MICE AND SQUIRRELS. MOSZ STATED THAT THERE IS NO ASBESTOS IN THE DWELLING AND HAD THERE BEEN ASBESTOS HE HASA LICENSED CONTRACTOR WHO WORKS ALONG WITH HIM IN THESE TYPE OF SITUATIONS.THIS COMPLAINT IS CLOSED. 

",DEPT. OF PUBLIC HEALTH,12/04/2017,41.969434796035564,-87.771615799634,POINT (-87.771615799634 41.969434796035564),48,11,21869,780,50
600372102,ASBESTOS WORK ORDER,11406 S FORRESTVILLE AVE,11406,,S,FORRESTVILLE,AVE,11461,11/13/2017,CSR# 17-07651147 ASBESTOS INSULATION IN THE ALLEY.,"[INSPECTION LOG #: 4405861 13-NOV-17 12:10:00] I WAS ASSIGNED THIS COMPLAINT TO INVESTIGATE THE CONCERNS THAT ASBESTOS CONTAINING MATERIALS (ACM) OR INSULATION WERE IN THE ALLEY BEHIND THE ADDRESS GIVEN. WHEN I ARRIVED IN THE ALLEY, I FOUND THAT THE MATERIALS IN QUESTION WERE INDEED ACM PIPE WRAPPING. THEREWERE ABOUT10PIECES THATADDED UP TO APPROXIMATELY24 LINER FEET. THE MATERIAL UP AGAINST THE FENCEOF THE PROPERTY. THE PIECES WERE WET ANDIN GOOD CONDITION. I CALLED MY SUPERVISOR JOHN KRYL AND INFORMED HIM FOR MY FINDINGS. I THEN CALLED LUSE, THE CITY'S EMERGENCY CLEAN UP COMPANY, TO MAKE ARRANGEMENTS FOR THE CLEAN UP. JIM BUNTINASBESTOS SUPERVISOR CAME TO THE LOCATION AND REMOVED THE MATERIALS AFTER DONNINGHIS PPE.HE PLACED THE MATERIALS INTO DOUBLE PLASTIC BAGS AND GOOSENECKED THEM. THE CLEAN UP IS COMPLETED IN APPROXIMATELY 1 HOUR. THERE WAS NO INDICATION WHERE THE MATERIALS CAME FROM.",DEPT. OF PUBLIC HEALTH,11/13/2017,41.68710370973367,-87.60965105738019,POINT (-87.60965105738019 41.68710370973367),19,47,21861,601,43
600328595,AIR POLLUTION WORK ORDER,12500 S TORRENCE AVE,12500,12598,S,TORRENCE,AVE,13776,08/30/2017,STRONG SEWAGE SMELL POSSIBLE COMING FROM 2000 E 122ND ST;,"[INSPECTION LOG #: 3821031 31-AUG-17 14:30:00] ANONYMOUS COMPLAINT RESPONSE DUE TO (SEWAGE) ODORS. UPON ARRIVAL, DID NOT NOTE ANY SEWAGE ODORS. 

PHOTO A) PROVIDED ADDRESS

THE COMPLAINANT STATED THAT THE ODOR POSSIBLY CAME FROM A NEARBY ADDRESS ?I WENT TO THAT ADDRESS BUT FOUND NO SEWAGE ODORS.

I INFORMED THE ALDERMAN?S OFFICE OF THESE FINDINGS.

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,08/31/2017,41.66852730252526,-87.55940712539083,POINT (-87.55940712539083 41.66852730252526),26,48,22250,174,47
600283256,AIR POLLUTION WORK ORDER,770 N LA SALLE DR,770,,N,LA SALLE,DR,29520,06/12/2017,SMOKE COMING FROM RESTAURANT EXHAUST.,"[INSPECTION LOG #: 3184594 09-JUN-17 11:50:00] CDPH ENGINEER (BOB) CONDUCTED INITIAL P2 - POLLUTION PREVENTION INSPECTION, AND COMPLAINT INVESTIGATION OF BIG WIG (TACOS AND STAKES) RESTAURANT. RESTAURANT WAS OPENED IN JUNE, 2017 AND FROM THE BEGINNING HAD A PROBLEM WITH SMOKE AND ODOR COMING FROM THE EXHAUST (SEE IMAGES). UPON ARRIVAL FACILITY WAS CANVASSED FROM CHICAGO AVE, LASALLE ST AN THE ALLEY. NO ODOR WAS DETECTED NEITHER SMOKE WAS OBSERVED (AS COMPLAINANT IMAGES WERE SHOWING). BOB WALKED INSIDE THE RESTAURANT AND THE OWNER - JOSE E., WHODID SHOW BOB AROUND; EXPLAINED OF RECENTHVACIMPROVEMENTS. RESTAURANT OPERATES TWO EXHAUST HOODS,ONE EXHAUSTING NATURAL GAS FIRED GRILL AND THESECOND FRYER THAT ISALSO GAS FIRED. JOSE EXPLAINED THAT TRIPLE FILTRATION SYSTEM WAS INSTALLED YESTERDAY. FILTERS INCLUDE: PREFILTER, HEPA FILTER AND ACTIVATED CARBON FILTER. BOB ALSO SPOKE TO HVAC CONTRACTOR HIRED TO DO THIS IMPROVEMENTS, WHO CONFIRMED WHAT JOSE TOLDBOB EARLIER. AS ARESULTS NO NOV WAS ISSUED BUT DN WAS ISSUED FOR 2 X COOKING HOODS. DURING THE INSPECTION, FACILITY WASGRILLING FULL CAPACITY.FOR MORE RESULTS SEE INSPECTION RESOLVED SAME DAY FOR ENVAIR814320.",DEPT. OF PUBLIC HEALTH,06/12/2017,41.896561750165205,-87.6328554826329,POINT (-87.6328554826329 41.896561750165205),55,37,4446,670,11
600215994,AIR POLLUTION WORK ORDER,10035 S ESCANABA AVE,10035,,S,ESCANABA,AVE,13776,01/30/2017,VERY STRONG ROTTEN EGGS SMELL IN THE AIR.,"[INSPECTION LOG #: 2329527 31-JAN-17 11:30:00] I RESPONDED TO A COMPLAINT OF 'VERY STRONG ROTTEN EGGS SMELL IN THE AIR' BUT UPON ARRIVAL NOTED NO UNUSUAL ODORS AT THE COMPLAINANT ADDRESS. NO PHONE NUMBER WAS INCLUDED, NO ONE CAME TO THE DOOR AT THE HOME.

PHOTO A) COMPLAINANT ADDRESS

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,01/31/2017,41.71228106152682,-87.55354556962612,POINT (-87.55354556962612 41.71228106152682),25,48,21202,526,47
600298173,ASBESTOS WORK ORDER,3727 N MONTICELLO AVE,3727,,N,MONTICELLO,AVE,379542,07/10/2017,"CSR: 17-04487095 PEOPLE REMOVING ASBESTOS WITHOUT PROPER 'SHIELD'. NO DUMPSTERS, ETC.","[INSPECTION LOG #: 3424020 10-JUL-17 12:15:00] ON JULY 10, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO A COMPLAINT AT 3727 N. MONTICELLO, CHICAGO, IL. THE COMPLAINT WAS FOR THE REMOVAL OF TRANSITE (ASBESTOS) SIDING FROM A SINGLE FAMILY DWELLING. THE REPORTING INSPECTOR FOUND THAT ALL TRANSITE HAD BEEN REMOVED WITH NO RESIDUAL PARTICLES REMAINING BOTH ON THE DWELLING OR THE PROPERTY GROUNDS. THE PROPERTY DID CONTAIN DEBRIS STREWN THROUGHOUT THE BACK YARD AND SIDE YARD. THE DEBRIS MAY BE HISTORICAL DURING THE TIME IT WAS ABANDONED, ACCORDING TO NEIGHBORS. THE REPORTING INSPECTOR MET WITH NEIGHBORS AND DISCUSSED PROPER REMOVAL AND DISPOSAL OF TRANSITE. A CALL WAS PLACED TO THE LICENSED CONTRACTOR AND DETAILS OF THE REMOVAL WERE DISCUSSED. NO VIOLATIONS FOR THE TRANSITE REMOVAL WERE NOTED. A CITATION WAS WRITTEN TO THE PROPERTY OWNER FOR NO FENCING AT THE CONSTRUCTION SITE. CITATION E00003223618, CONSTRUCTION SITE CLEANLINESS, 13-32-125(2)(B), FENCING, AND 13-32-125(2)(C), WAS SERVED ON PROPERTY OWNER OF RECORD VIA .U.S. MAIL. PROPERTY OWNER OF RECORD:JOHN MATTSON, 254 SCOTT, ST. CHICAGO, IL. HEARING DATE AUGUST 24, 2017.",DEPT. OF PUBLIC HEALTH,07/14/2017,41.94913725369525,-87.7187602346767,POINT (-87.7187602346767 41.94913725369525),39,16,21538,326,50
600365288,AIR POLLUTION WORK ORDER,6215 S VERNON AVE,6215,,S,VERNON,AVE,10937,10/31/2017,SANDBLASTING THE BLDG. WITHOUT COVERING IT CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 4304650 31-OCT-17 11:26:00] LOCATION: 6211-21 S. VERNON, CHICAGO ILLINOISCONTRACTOR: LINN MATHES INC.COMPLAINT: GRINDING WITHOUT A PERMIT CAUSING DUST.IN RESPONSE TO A COMPLAINT, I ARRIVE TO THE COMPLAINT LOCATION (6211-21 S. VERNON) AND OBSERVED MORTAR GRINDING AND BRICK REPAIR ACTIVITY. WORKERS WERE OBSERVED ON SCAFFOLDING AND MECHANICAL LIFT EQUIPMENT, GRINDING MORTAR FROM THE BRICK FACADE OF THE BUILDING WITH GRINDING TOOLS. DUST AND MORTAR DEBRIS FROM GRINDING WAS ALLOWED TO POLLUTE THE AIR AND THE PUBLIC WAY.I INTERVIEWED MR. MIGUEL LOPEZ, SUPERVISOR, LINN MATHES. I ASKED MR. LOPEZ FOR THE SITE OPERATING AND GRINDING PERMITS. MR. LOPEZ PRODUCED A DEPARTMENT OF BUILDING?S REPAIR AND REPLACE PERMIT ONLY, NO GRINDING PERMIT WAS PRESENTED. MR. LOPEZ THAN CALLED THE CORPORATE OFFICE OF LINN MATHES TO INQUIRE ABOUT THE GRINDING PERMIT. THE OFFICE STAFF OF LINN MATHES STATED THAT NO GRINDING PERMIT WAS OBTAINED ONLY THE GENERAL CONSTRUCTION PERMIT.I THEN CONTACT THE CHICAGO DEPARTMENT OF PUBLIC HEALTH AIR UNIT SUPERVISOR, OTIS OMENAZU TO VERIFY IF A GRINDING PERMIT WAS OBTAINED FOR THE SITE. ACCORDING THE CDPH AIR PERMIT DATA BASE, NO GRINDING PERMIT WAS OBTAINED FOR THIS SITE. I THEN ISSUED A NOTICE OF ORDINANCE VIOLATION TO LINN MATHES INC., SERVING THE NOTICE TO MR. MIGUEL LOPEZ, SUPERVISOR, LINN MATHES.NOTICE OF ORDINANCE VIOLATION E000035094 WAS ISSUED, FOR VIOLATION OF 11-4-2190 (A), PERMIT REQUIRED, AND 11-4-2190(G) DUST MINIMIZATION PLAN REQUIRED. HEARING DATE SET FOR 12/14/2017, 1PM.",DEPT. OF PUBLIC HEALTH,10/31/2017,41.781600536308055,-87.61429739818277,POINT (-87.61429739818277 41.781600536308055),60,9,22260,331,4
600377039,AIR POLLUTION WORK ORDER,844 W WEBSTER AVE,844,,W,WEBSTER,AVE,3308,11/22/2017,"CSR# 17-07866619 STRONG ACRID SMELL IN THE AIR, PERMEATING THE ENTIRE NEIGHBORHOOD. SHE BELIEVES IT MAY BE COMING FROM GENERAL IRON.","[INSPECTION LOG #: 4723529 22-NOV-17 11:35:00] ON NOVEMBER 22, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 STRONG INDUSTRIAL ODOR COMPLAINT, AROUND THE AREA AT 844 W. WEBSTER ST. UPON ARRIVING AT THE ABOVE ADDRESS, I DID NOT OBSERVED/SMELLED ANY STRONG ODORS WHATSOEVER. I DROVE AROUND THE AREA FOR ABOUT A HALF A MILE RADIUS, AND STILL SMELLED NO ODORS. I WILL CLOSE OUT THE COMPLAINT.",DEPT. OF PUBLIC HEALTH,01/05/2018,41.92189880706208,-87.65041865746528,POINT (-87.65041865746528 41.92189880706208),16,68,21190,744,34
600315855,AIR POLLUTION WORK ORDER,10654 S VERNON AVE,10654,10658,S,VERNON,AVE,8386,08/08/2017,VERY STRONG ROTTEN EGG SMELL IN THE AIR.,[INSPECTION LOG #: 3630286 08-AUG-17 10:45:00] I INVESTIGATED A CITIZEN'S COMPLAINT STATING THAT A VERY STRONG ODOR OF ROTTEN EGGS WAS ENTERING THEIR APARTMENT CAUSING NAUSEA AND BREATHING PROBLEMS. A TOURED THE AREAS IN PROXIMITY TO THE COMPLAINT SITE WHERE I SMELLED NO ODOR OF ROTTEN EGGS OR OTHER UNUSUAL ODORS. I INTERVIEWED THE COMPLAINANT WHO STATED THAT THE ODOR IS STRONG AT APPROXIMATELY 5:00 A.M AND SOMETIMES AT NIGHT. I ADVISED THE COMPLAINANT TO CONSULT THE BUILDING MANAGEMENT ABOUT POSSIBLE PLUMBING PROBLEMS WITHIN THE BUILDING OR PROBLEMS WITH OTHER BUILDING SUPPORT SYSTEMS OR APPLIANCES WITHIN THE APARTMENT. I ADVISED THE COMPLAINANT TO CALL AGAIN IF THE PROBLEM PERSIST.,DEPT. OF PUBLIC HEALTH,08/08/2017,41.70023023070514,-87.61250085949361,POINT (-87.61250085949361 41.70023023070514),19,45,21861,236,43
600297283,ASBESTOS WORK ORDER,3201 S ARCHER AVE,3201,,S,ARCHER,AVE,379542,07/07/2017,,"[INSPECTION LOG #: 3395091 06-JUL-17 12:20:00] ON JULY 6, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTORS FELIPE GARCIA AND JOHN SINGLER RESPONDED TO A 3-1-1 COMPLAINT CONCERNING ALLEGED ASBESTOS CONTAINING MATERIALS (ACM) IN A SINGLE RESIDENT OCCUPANCY (SRO) HOTEL AT 3201 S. ARCHER AVE., CHICAGO, IL. THE INSPECTORS MET WITH THE PROPERTY MANAGER, WHO STATED THAT THE BUILDING WAS CLEAN AND THAT HIS REGULAR TENANTS WOULD ASSIST IN KEEPING THE BUILDING CLEAN. THE MANAGER ADDED THAT THERE WAS NO ACM WITHIN THE BUILDING. THE INSPECTORS ENTERED VARIOUS APARTMENTS TO INSPECT THE STEAM LINE. THE UNITS INSPECTED ALL HAD A FIBERGLASS JACKET AROUND THE STEAM PIPE. IN ADDITION, THE INSPECTORS TOURED THE BASEMENT AND DID NOT FIND ANY TRACES OF ACM. THE BUILDING MANAGER DID STATE THAT HE DOES HAVE UNSTABLE INDIVIDUALS RESIDING IN THE BOARDING HOUSE AND THEY HAVE BEEN KNOWN TO CALL IN COMPLAINTS FOR VARIOUS ACTIVITIES THEY PERCEIVED TO BE VIOLATIONS. COMPLAINT CLOSED.",DEPT. OF PUBLIC HEALTH,07/10/2017,41.83578763649536,-87.66860514895353,POINT (-87.66860514895353 41.83578763649536),43,56,14920,192,1
